X,Y,xlo,ylo,fk_cat_especie,descripcion,perimetroestipite,alturaestipite,ObjectId
-5.986103267857709,37.366693625045386,235557.8,4139737,PHD,Phoenix dactylifera,110,12.0,1564
-5.986173578133579,37.36681259066296,235552,4139750,PHD,Phoenix dactylifera,130,15.0,1565
-5.96638535094659,37.394087198796974,237400,4142722,WFI,Washingtonia filifera,120,6.0,1566
-5.985368842310238,37.365482411198421,235618.6,4139600,PHD,Phoenix dactylifera,87,12.0,1567
-5.96679792973796,37.394391309915306,237364.6,4142757,WFI,Washingtonia filifera,129,3.5,1568
-5.987202012405114,37.368516005719798,235466.9,4139942,PHD,Phoenix dactylifera,107,7.0,1569
-5.963918270424393,37.39228454600142,237612.2,4142515,WFI,Washingtonia filifera,101,3.0,1570
-5.963780332561411,37.39239225949914,237624.8,4142526,WFI,Washingtonia filifera,87,3.0,1571
-5.987133611981814,37.368402579103808,235472.5,4139929,PHD,Phoenix dactylifera,113,9.0,1572
-5.95126481356146,37.406666945866881,238782.6,4144076,WFI,Washingtonia filifera,224,3.5,1573
-5.929571893978282,37.374432324911986,240591.9,4140438,PHD,Phoenix dactylifera,NULL,NULL,1574
-5.970293750349415,37.401310760300113,237079.2,4143534,WFI,Washingtonia filifera,153,12.0,1575
-5.987054522479924,37.368270139916575,235479.1,4139914,PHD,Phoenix dactylifera,106,10.0,1576
-5.965689725328937,37.390866600511863,237450.4,4142362,WFI,Washingtonia filifera,77,2.0,1577
-5.985440775504631,37.365602507694277,235612.7,4139614,PHD,Phoenix dactylifera,139,5.0,1578
-5.965171550957732,37.391853656551923,237499.7,4142470,WFI,Washingtonia filifera,197,7.0,1579
-5.98629490437149,37.366478744821684,235540.1,4139713,PHD,Phoenix dactylifera,145,4.5,1580
-5.965296101438424,37.391183022466947,237486.3,4142396,WFI,Washingtonia filifera,104,4.0,1581
-5.965186267799664,37.392923030098885,237502.1,4142589,WFI,Washingtonia filifera,240,2.0,1582
-5.929383882048068,37.374011138584237,240607.1,4140391,PHD,Phoenix dactylifera,215,7.0,1583
-5.950240108360188,37.384670113624068,238796.9,4141632,PHD,Phoenix dactylifera,250,11.5,1584
-5.974108750608361,37.401248386447008,236741.2,4143538,WFI,Washingtonia filifera,135,6.0,1585
-5.985878078774559,37.366330149994063,235576.5,4139696,PHD,Phoenix dactylifera,137,4.0,1586
-5.966984316741354,37.394504037738677,237348.5,4142770,WFI,Washingtonia filifera,99,4.5,1587
-5.986392692809762,37.367173695613381,235533.8,4139791,PHD,Phoenix dactylifera,160,5.0,1588
-5.970270046465421,37.401422637408352,237081.7,4143547,WFI,Washingtonia filifera,140,9.0,1589
-5.970261713039912,37.401260295410218,237081.9,4143529,WFI,Washingtonia filifera,148,13.0,1590
-5.985809957222862,37.366209416856705,235582.1,4139682,PHD,Phoenix dactylifera,79,11.0,1591
-5.985507154860515,37.365716346909274,235607.2,4139627,PHD,Phoenix dactylifera,131,5.5,1592
-5.96448868647331,37.391825919885932,237560.1,4142465,WFI,Washingtonia filifera,105,3.5,1593
-5.985660740121588,37.365965304733002,235594.4,4139655,PHD,Phoenix dactylifera,99,14.0,1594
-5.966148729144014,37.390501410267724,237408.5,4142323,WFI,Washingtonia filifera,78,2.0,1595
-5.929554730022157,37.374391661487557,240593.3,4140434,PHD,Phoenix dactylifera,NULL,NULL,1596
-5.965294824871274,37.391918322599551,237489,4142478,WFI,Washingtonia filifera,90,4.0,1597
-5.965677778237595,37.39833626558562,237477.5,4143191,PHD,Phoenix dactylifera,99,7.0,1598
-5.974006424480979,37.40109426804112,236749.8,4143521,WFI,Washingtonia filifera,242,5.0,1599
-5.966888994972224,37.401680242775257,237382,4143566,WFI,Washingtonia filifera,133,8.0,1600
-5.963481704847694,37.400097898128053,237678.1,4143381,PHD,Phoenix dactylifera,103,6.0,1601
-5.965750154209796,37.398278492663913,237470.9,4143185,PHD,Phoenix dactylifera,86,7.0,1602
-5.970308572981012,37.401465820745543,237078.5,4143552,WFI,Washingtonia filifera,145,10.0,1603
-5.965553704772981,37.398434892874995,237488.8,4143202,PHD,Phoenix dactylifera,91,7.0,1604
-5.964661355911931,37.391685436399705,237544.3,4142450,WFI,Washingtonia filifera,113,4.0,1605
-5.963543233057556,37.400048508201493,237672.5,4143375,PHD,Phoenix dactylifera,93,7.0,1606
-5.964158343786921,37.392092002755732,237590.3,4142494,WFI,Washingtonia filifera,99,3.0,1607
-5.956905001964512,37.399125909924017,238257,4143255,WFI,Washingtonia filifera,63,0.4,1608
-5.965808732440901,37.39823169862948,237465.6,4143180,PHD,Phoenix dactylifera,78,7.0,1609
-5.965913102632677,37.390686186749043,237430,4142343,WFI,Washingtonia filifera,97,2.0,1610
-5.965874530143248,37.398178956518557,237459.5,4143174,PHD,Phoenix dactylifera,150,7.0,1611
-5.964919377922444,37.391478474775838,237520.7,4142428,WFI,Washingtonia filifera,102,4.0,1612
-5.973173838424136,37.399467454693237,236817.8,4143338,WFI,Washingtonia filifera,129,3.0,1613
-5.965430248384608,37.398534856143392,237500.1,4143213,PHD,Phoenix dactylifera,128,6.0,1614
-5.966420126146817,37.390281584900507,237383.7,4142299,WFI,Washingtonia filifera,80,2.0,1615
-5.965936534145972,37.398127390891013,237453.9,4143169,PHD,Phoenix dactylifera,113,6.0,1616
-5.973391038408974,37.415396338900145,236854.3,4145106,WFI,Washingtonia filifera,106,8.0,1617
-5.963416343779308,37.400147474276196,237684.1,4143386,PHD,Phoenix dactylifera,110,6.0,1618
-5.987662470823417,37.41375843426475,235585.2,4144964,WFI,Washingtonia filifera,170,10.0,1619
-5.965492891688157,37.398485166925852,237494.4,4143207,PHD,Phoenix dactylifera,127,5.0,1620
-5.958959549697903,37.411135656110901,238117,4144593,WFI,Washingtonia filifera,212,7.0,1621
-5.964289081761441,37.416397320012699,237663.5,4145192,PHD,Phoenix dactylifera,91,7.5,1622
-5.964488410910123,37.416581900773288,237646.5,4145213,PHD,Phoenix dactylifera,113,8.0,1623
-5.973350015558664,37.415424493446238,236858,4145109,WFI,Washingtonia filifera,108,8.0,1624
-5.964397496914049,37.416596887431211,237654.6,4145214,PHD,Phoenix dactylifera,108,6.5,1625
-5.965615751808782,37.398384407605512,237483.2,4143196,PHD,Phoenix dactylifera,86,7.0,1626
-5.95902410693085,37.411188733489944,238111.4,4144599,WFI,Washingtonia filifera,200,3.0,1627
-5.950857774682304,37.399327031693744,238793.1,4143260,WFI,Washingtonia filifera,38,0.3,1628
-5.967801183065798,37.410610459029151,237332.4,4144559,PHD,Phoenix dactylifera,200,4.0,1629
-5.966220307110518,37.410198374693728,237470.9,4144509,PHD,Phoenix dactylifera,216,2.0,1630
-5.950815896128767,37.399330510608564,238796.9,4143260,WFI,Washingtonia filifera,31,0.3,1631
-5.950624686392267,37.406024888551784,238837,4144003,WFI,Washingtonia filifera,123,3.5,1632
-5.969600965399287,37.411404925417507,237175.9,4144653,PHD,Phoenix dactylifera,161,3.0,1633
-5.950618855671268,37.405956913647636,238837.3,4143995,WFI,Washingtonia filifera,106,3.0,1634
-5.950568825294443,37.405977265859669,238841.8,4143997,WFI,Washingtonia filifera,102,3.5,1635
-5.971884401879437,37.398185340513542,236927.5,4143192,PHD,Phoenix dactylifera,138,8.0,1636
-5.971956615262595,37.398320755576989,236921.5,4143207,PHD,Phoenix dactylifera,181,2.5,1637
-5.945829035657351,37.401329905682523,239245.3,4143468,WFI,Washingtonia filifera,132,2.0,1638
-5.944176077449347,37.405005025358356,239404.4,4143872,WFI,Washingtonia filifera,191,8.0,1639
-5.964333413872425,37.416673463994741,237660.6,4145223,PHD,Phoenix dactylifera,125,7.0,1640
-5.954911431834547,37.386541224554357,238389.8,4141852,WFI,Washingtonia filifera,86,4.0,1641
-5.967384382011796,37.404693656923257,237348.6,4143902,PHD,Phoenix dactylifera,100,9.0,1642
-5.954916631391504,37.386506853984471,238389.2,4141849,WFI,Washingtonia filifera,103,4.0,1643
-5.964155154384289,37.416702266181922,237676.5,4145225,PHD,Phoenix dactylifera,100,9.0,1644
-5.987608196421403,37.368654952926299,235431.4,4139959,PHD,Phoenix dactylifera,120,11.0,1645
-5.954924312841139,37.386472421343413,238388.4,4141845,WFI,Washingtonia filifera,99,2.0,1646
-5.987534572993905,37.368523727482255,235437.5,4139944,PHD,Phoenix dactylifera,131,4.5,1647
-5.954926995470013,37.38644009606665,238388,4141841,WFI,Washingtonia filifera,97,4.0,1648
-5.986876474086047,37.3674418790863,235491.9,4139822,PHD,Phoenix dactylifera,115,4.0,1649
-5.983519866780377,37.370603170039047,235800.4,4140163,WFI,Washingtonia filifera,220,10.0,1650
-5.987748957060009,37.368887652409207,235419.7,4139985,PHD,Phoenix dactylifera,104,10.0,1651
-5.983569851088908,37.370562531595169,235795.8,4140159,WFI,Washingtonia filifera,240,10.0,1652
-5.986662024664506,37.367084621866461,235509.7,4139782,PHD,Phoenix dactylifera,120,4.0,1653
-5.987241801695452,37.368045006103685,235461.7,4139890,PHD,Phoenix dactylifera,120,7.5,1654
-5.98360806418669,37.370341707574738,235791.6,4140135,WFI,Washingtonia filifera,230,10.0,1655
-5.987392707363844,37.368291596280201,235449.2,4139918,PHD,Phoenix dactylifera,130,13.0,1656
-5.914967419737616,37.380651387748784,241906.8,4141089,WFI,Washingtonia filifera,104,7.0,1657
-5.982694520741404,37.421761569121223,236053.1,4145839,WFI,Washingtonia filifera,138,2.0,1658
-5.986369566735976,37.366596428962239,235533.9,4139727,PHD,Phoenix dactylifera,150,4.0,1659
-5.986435815726075,37.36671261365472,235528.4,4139740,PHD,Phoenix dactylifera,150,4.5,1660
-5.982668214184041,37.42195551011141,236056.1,4145860,WFI,Washingtonia filifera,50,0.5,1661
-5.98680647747944,37.367319481964799,235497.7,4139808,PHD,Phoenix dactylifera,150,4.0,1662
-5.982947033843683,37.421454509444175,236029.7,4145805,WFI,Washingtonia filifera,132,2.0,1663
-5.987678423771218,37.368768873692915,235425.6,4139971,PHD,Phoenix dactylifera,106,10.0,1664
-5.965830116113782,37.41720220946187,237529.9,4145285,WFI,Washingtonia filifera,173,6.0,1665
-5.986511981918114,37.366834044149172,235522.1,4139753,PHD,Phoenix dactylifera,120,10.0,1666
-5.965874570842933,37.41719793951799,237526,4145285,WFI,Washingtonia filifera,138,8.0,1667
-5.987464591073809,37.368413134341651,235443.3,4139931,PHD,Phoenix dactylifera,140,12.0,1668
-5.965824057732195,37.417180375697924,237530.4,4145283,WFI,Washingtonia filifera,160,4.5,1669
-5.985999251338787,37.365983873651828,235564.5,4139658,PHD,Phoenix dactylifera,71,6.5,1670
-5.965631498446536,37.417253330742497,237547.7,4145291,WFI,Washingtonia filifera,40,0.5,1671
-5.985709211453164,37.365499492356108,235588.5,4139603,PHD,Phoenix dactylifera,116,5.0,1672
-5.98257614022156,37.421927109197021,236064.2,4145857,WFI,Washingtonia filifera,65,1.5,1673
-5.987319474075911,37.368170182392177,235455.3,4139904,PHD,Phoenix dactylifera,135,4.0,1674
-5.982745506995275,37.421876247536296,236049,4145851,WFI,Washingtonia filifera,154,2.5,1675
-5.9854812530173,37.365140051037329,235607.4,4139563,PHD,Phoenix dactylifera,126,4.5,1676
-5.985926969921458,37.36586072271227,235570.5,4139644,PHD,Phoenix dactylifera,120,4.5,1677
-5.944420694874721,37.398142618271343,239359,4143111,PHC,Phoenix canariensis,207,2.0,1678
-5.940863160138233,37.399168611011831,239677.5,4143215,PHC,Phoenix canariensis,237,1.0,1679
-5.943710914925775,37.397212292700992,239418.6,4143006,PHC,Phoenix canariensis,240,2.0,1680
-5.944035825319576,37.397370443481954,239390.4,4143024,PHC,Phoenix canariensis,238,3.0,1681
-5.944382856860676,37.397926223806003,239361.6,4143087,PHC,Phoenix canariensis,216,2.0,1682
-5.944366878165932,37.397849851078391,239362.7,4143078,PHC,Phoenix canariensis,210,1.0,1683
-5.941277580773082,37.397125033527871,239633.7,4142989,PHC,Phoenix canariensis,332,2.0,1684
-5.944094630575136,37.397412769947728,239385.3,4143029,PHC,Phoenix canariensis,213,2.0,1685
-5.941117382782083,37.397118028719042,239647.9,4142988,PHC,Phoenix canariensis,207,3.0,1686
-5.940691136530772,37.399078821586421,239692.4,4143204,PHC,Phoenix canariensis,246,1.0,1687
-5.944221598547004,37.397537377205666,239374.5,4143043,PHC,Phoenix canariensis,225,3.0,1688
-5.941225943310472,37.39712154343502,239638.3,4142989,PHC,Phoenix canariensis,270,2.0,1689
-5.941551300660193,37.397129572063648,239609.5,4142990,PHC,Phoenix canariensis,367,3.0,1690
-5.94426663826495,37.397603113967769,239370.7,4143050,PHC,Phoenix canariensis,213,2.0,1691
-5.943674037180295,37.397202128441279,239421.8,4143004,PHC,Phoenix canariensis,232,2.0,1692
-5.940893373959017,37.399184528649748,239674.9,4143217,PHC,Phoenix canariensis,261,1.0,1693
-5.944335611333656,37.397740700076021,239365.1,4143066,PHC,Phoenix canariensis,257,3.0,1694
-5.943946965126141,37.397313367561644,239398,4143017,PHC,Phoenix canariensis,222,2.0,1695
-5.944286915627088,37.397636398656019,239369.1,4143054,PHC,Phoenix canariensis,264,2.0,1696
-5.940932578624046,37.399210855068034,239671.5,4143220,PHC,Phoenix canariensis,206,1.0,1697
-5.942882535077235,37.397161385681031,239491.8,4142998,PHC,Phoenix canariensis,217,1.0,1698
-5.943129299158139,37.397161095496443,239469.9,4142998,PHC,Phoenix canariensis,220,2.0,1699
-5.942719191835269,37.397154821828764,239506.2,4142996,PHC,Phoenix canariensis,334,3.0,1700
-5.941649382314822,37.397127940888112,239600.8,4142991,PHC,Phoenix canariensis,244,1.0,1701
-5.943010375886746,37.397155407799438,239480.4,4142997,PHC,Phoenix canariensis,230,1.0,1702
-5.920624053166649,37.404484310218777,241487.8,4143749,PHC,Phoenix canariensis,126,7.0,1703
-5.940819167380869,37.399138258845106,239681.3,4143211,PHC,Phoenix canariensis,262,1.0,1704
-5.943832739288753,37.397257464275505,239408,4143011,PHC,Phoenix canariensis,225,2.0,1705
-5.941391885275134,37.397125251347802,239623.6,4142990,PHC,Phoenix canariensis,260,2.0,1706
-5.94412670582489,37.397438732331672,239382.6,4143032,PHC,Phoenix canariensis,207,1.0,1707
-5.944194607816859,37.397502818101231,239376.8,4143039,PHC,Phoenix canariensis,215,3.0,1708
-5.948098000727131,37.406367122310627,239061.9,4144034,PHC,Phoenix canariensis,98,10.0,1709
-5.93747569173074,37.407192291924538,240005.2,4144096,PHC,Phoenix canariensis,265,2.0,1710
-5.941082990650606,37.405114871748971,239678.6,4143875,PHC,Phoenix canariensis,163,2.0,1711
-5.941169196537689,37.405092361368027,239670.9,4143873,PHC,Phoenix canariensis,151,1.0,1712
-5.934555032265728,37.410512152543092,240275.2,4144456,PHC,Phoenix canariensis,216,2.0,1713
-5.940191593941742,37.405158866873712,239757.7,4143878,PHC,Phoenix canariensis,175,1.5,1714
-5.934889147860583,37.408949328820398,240240.3,4144284,PHC,Phoenix canariensis,240,1.0,1715
-5.934697856587654,37.410990585748657,240264.2,4144510,PHC,Phoenix canariensis,200,2.0,1716
-5.934804710084745,37.409153265953776,240248.4,4144306,PHC,Phoenix canariensis,180,1.0,1717
-5.934610424663889,37.41075046060493,240271.2,4144483,PHC,Phoenix canariensis,171,1.5,1718
-5.936513620481946,37.406353077935087,240087.5,4144000,PHC,Phoenix canariensis,NULL,NULL,1719
-5.94170762360547,37.4050457054162,239623.1,4143869,PHC,Phoenix canariensis,NULL,NULL,1720
-5.941685379405078,37.405210433808314,239625.6,4143888,PHC,Phoenix canariensis,193,3.0,1721
-5.942672076219319,37.405217576892156,239538.3,4143891,PHC,Phoenix canariensis,173,5.0,1722
-5.940146754480538,37.402591308795898,239752.8,4143593,PHC,Phoenix canariensis,148,1.0,1723
-5.942701245957651,37.405221175392818,239535.7,4143892,PHC,Phoenix canariensis,NULL,NULL,1724
-5.943126722278027,37.405249592110522,239498.2,4143896,PHC,Phoenix canariensis,196,4.0,1725
-5.934654111715368,37.410888590322948,240267.8,4144498,PHC,Phoenix canariensis,NULL,NULL,1726
-5.934757715010663,37.411117590949104,240259.4,4144524,PHC,Phoenix canariensis,NULL,NULL,1727
-5.945834039468474,37.405504873344789,239259.4,4143932,PHC,Phoenix canariensis,157,9.0,1728
-5.934631359888395,37.410820854580571,240269.5,4144491,PHC,Phoenix canariensis,206,2.0,1729
-5.942737926666085,37.405229092119662,239532.5,4143893,PHC,Phoenix canariensis,174,4.0,1730
-5.934551280276938,37.409851852784634,240273.3,4144383,PHC,Phoenix canariensis,201,3.0,1731
-5.934537803481381,37.409917515032561,240274.7,4144390,PHC,Phoenix canariensis,166,2.0,1732
-5.934534699557854,37.409973999018817,240275.2,4144397,PHC,Phoenix canariensis,176,2.0,1733
-5.934526441735554,37.410173340261231,240276.6,4144419,PHC,Phoenix canariensis,164,2.0,1734
-5.934527039890265,37.410104754102441,240276.3,4144411,PHC,Phoenix canariensis,199,2.0,1735
-5.9345320521275,37.410045068971449,240275.7,4144404,PHC,Phoenix canariensis,175,2.0,1736
-5.934529993765762,37.410299041157685,240276.7,4144433,PHC,Phoenix canariensis,NULL,NULL,1737
-5.931665323616538,37.411330439968864,240533.9,4144539,PHC,Phoenix canariensis,260,4.0,1738
-5.91907798209018,37.40554082504908,241628.3,4143862,PHC,Phoenix canariensis,198,1.0,1739
-5.942608261835622,37.397151367508251,239516,4142996,PHC,Phoenix canariensis,302,2.0,1740
-5.923470267852253,37.4124145175047,241263.1,4144637,PHC,Phoenix canariensis,110,1.0,1741
-5.91039840104165,37.385381580651782,242327.6,4141601,PHD,Phoenix dactylifera,169,10.0,1742
-5.942272086686617,37.397146855061393,239545.8,4142994,PHC,Phoenix canariensis,237,4.0,1743
-5.899001109903659,37.383122435433158,243329.2,4141319,PHD,Phoenix dactylifera,97,9.0,1744
-5.918862029150878,37.409637207813738,241661.5,4144316,PHC,Phoenix canariensis,240,2.0,1745
-5.924436180292949,37.38727305654286,241091,4141849,PHD,Phoenix dactylifera,137,7.0,1746
-5.929471531571516,37.400661863619071,240691.3,4143349,PHC,Phoenix canariensis,190,8.0,1747
-5.969010736196549,37.39232148520783,237161.4,4142533,PHD,Phoenix dactylifera,103,1.5,1748
-5.930829606055288,37.40250492839035,240577.4,4143557,PHC,Phoenix canariensis,250,5.0,1749
-5.969383677093497,37.393595316032581,237132.8,4142675,PHD,Phoenix dactylifera,229,2.0,1750
-5.930886792207788,37.402479721401761,240572.2,4143555,PHC,Phoenix canariensis,250,5.0,1751
-5.965843986989819,37.395594753414137,237453.2,4142888,PHD,Phoenix dactylifera,150,1.0,1752
-5.931251998915741,37.402315676249032,240539.3,4143538,PHC,Phoenix canariensis,260,5.0,1753
-5.967625420352339,37.393621653522985,237288.6,4142673,PHD,Phoenix dactylifera,82,0.4,1754
-5.930780276554073,37.402528859156099,240581.8,4143560,PHC,Phoenix canariensis,245,5.0,1755
-5.966823938028463,37.390186475050591,237347.6,4142290,PHD,Phoenix dactylifera,133,0.5,1756
-5.931202934500146,37.402337708363447,240543.8,4143540,PHC,Phoenix canariensis,260,4.0,1757
-5.957804794961589,37.397256022480661,238170.8,4143050,PHD,Phoenix dactylifera,170,10.0,1758
-5.930598045948242,37.402611772979235,240598.3,4143569,PHC,Phoenix canariensis,248,4.0,1759
-5.970152870544642,37.400572187949109,237089.1,4143452,PHD,Phoenix dactylifera,NULL,NULL,1760
-5.931095045751087,37.402377689552054,240553.5,4143544,PHC,Phoenix canariensis,240,5.0,1761
-5.967807358793956,37.396606539677869,237282.9,4143005,PHD,Phoenix dactylifera,104,7.0,1762
-5.929738218602902,37.400537750698348,240667.2,4143336,PHC,Phoenix canariensis,340,4.0,1763
-5.969844181331916,37.401078055568853,237118.2,4143507,PHD,Phoenix dactylifera,NULL,NULL,1764
-5.932265145072085,37.400456225457738,240443.2,4143334,PHC,Phoenix canariensis,NULL,NULL,1765
-5.960987126689881,37.398848139484961,237894.6,4143235,PHD,Phoenix dactylifera,115,8.0,1766
-5.919172109344123,37.405672668761554,241620.4,4143877,PHC,Phoenix canariensis,257,1.0,1767
-5.964152031637225,37.416577277241736,237676.3,4145211,PHD,Phoenix dactylifera,152,8.0,1768
-5.918983387804309,37.405394034995695,241636.1,4143845,PHC,Phoenix canariensis,264,1.0,1769
-5.964305291729101,37.416610644937698,237662.8,4145216,PHD,Phoenix dactylifera,136,8.0,1770
